68750057; 30 44 8 18 21; 6 4; 8-12-2002
19545186; 46 12 5 10 19; 6 8; 20-2-1902
10426508; 44 48 33 25 42; 9 3; 18-6-2020
70833821; 6 17 29 19 33; 1 5; 15-10-1987
07309575; 30 43 2 21 38; 9 7; 12-11-1930
78692427; 11 41 14 28 40; 7 1; 2-7-1929
94936428; 41 15 19 28 13; 8 1; 10-4-1923
32044564; 1 6 35 25 34; 4 5; 13-9-1954
00467977; 7 32 1 21 5; 2 10; 8-9-1946
52729878; 46 25 42 49 8; 8 10; 7-8-1932
12842841; 8 26 23 5 24; 5 9; 2-11-1954
67413361; 2 42 6 35 43; 2 7; 21-2-1900
07885594; 17 5 6 10 40; 5 2; 25-3-1940
51101808; 37 30 48 9 38; 7 5; 17-4-1987
51003252; 32 27 42 24 9; 6 8; 23-3-2007
07196354; 37 20 8 49 44; 5 3; 26-9-1979
36051568; 44 12 15 30 48; 5 10; 28-2-1961
26515124; 7 21 36 23 40; 5 3; 18-4-1965
55973193; 21 31 23 48 45; 3 5; 6-10-1912
40350489; 46 19 17 39 16; 10 3; 17-12-2004
39013376; 11 46 47 19 14; 2 8; 21-1-1929
03588797; 19 21 35 14 24; 10 5; 18-6-1937
09123438; 23 25 26 46 34; 6 5; 22-9-1913
60307072; 47 26 44 30 42; 9 8; 25-10-1933
83415871; 14 41 3 7 23; 8 9; 31-8-1920
52243560; 5 25 27 21 14; 7 9; 1-4-1927
96362324; 35 27 10 24 12; 7 9; 5-10-2000
76128794; 27 12 4 48 42; 4 10; 2-6-1900
64967915; 35 23 11 40 5; 10 3; 17-1-1978
40059653; 5 11 12 47 32; 6 7; 4-6-1958
87259082; 45 8 4 46 7; 7 3; 7-6-1924
56448145; 36 21 4 30 47; 7 10; 11-3-1955
58623461; 12 19 24 3 20; 10 3; 5-5-2012
22662879; 30 26 5 23 46; 6 4; 18-11-2002
14021764; 16 4 48 45 44; 8 4; 18-7-1917
93264276; 38 46 20 41 15; 4 6; 12-10-1930
24973050; 41 37 27 35 45; 10 9; 11-3-1958
81916805; 34 20 43 22 26; 1 2; 17-7-1912
15635633; 39 15 8 44 4; 6 5; 17-3-1927
45338960; 28 11 49 32 21; 7 9; 15-2-2021
52683308; 41 32 37 26 31; 9 2; 12-2-1957
99212038; 23 10 43 46 30; 2 5; 29-3-1930
28409342; 46 19 10 28 13; 7 1; 2-5-1987
12082862; 23 30 17 7 9; 6 9; 25-7-1966
05517824; 8 14 4 33 5; 3 9; 1-4-1924
85467549; 5 32 8 33 40; 9 10; 22-3-1908
01215697; 38 48 9 6 2; 2 1; 23-8-1935
64935570; 26 7 37 49 41; 9 3; 4-1-1967
12028157; 32 6 15 29 11; 10 8; 26-3-1943
71263719; 22 21 5 9 27; 7 8; 18-7-1950
43848724; 19 4 15 30 31; 3 10; 21-7-1923
46679732; 17 16 47 11 44; 5 3; 26-5-1994
51809578; 40 24 29 20 19; 7 2; 23-7-1902
38308524; 42 29 2 11 44; 9 8; 20-3-1994
69404577; 6 30 21 42 9; 4 7; 22-11-1948
82928376; 1 12 37 10 40; 10 2; 1-12-1915
98583754; 24 1 14 31 41; 1 6; 13-11-1971
87365998; 45 48 13 38 43; 3 1; 6-2-2011
89186438; 9 2 5 3 27; 5 3; 31-12-1982
87513708; 38 14 28 11 41; 1 3; 27-4-1902
87096778; 30 35 12 44 36; 7 3; 21-12-1960
35762549; 9 3 14 12 13; 1 3; 6-5-2014
52635663; 10 38 13 9 39; 6 3; 14-1-1939
64215395; 22 11 40 42 45; 8 3; 2-10-2009
79832089; 33 41 27 17 45; 1 10; 9-4-1925
12051675; 4 43 29 30 33; 8 10; 25-12-1903
18874466; 33 11 39 40 34; 8 9; 18-4-1962
78763566; 30 38 45 42 21; 7 2; 1-3-2001
63055093; 38 10 15 28 25; 4 6; 19-2-2002
73993716; 4 12 11 20 8; 10 8; 3-2-2003
96517750; 2 33 9 46 21; 9 1; 16-4-2017
32454660; 25 29 8 11 31; 8 6; 31-12-1909
42815209; 46 48 49 11 42; 8 9; 18-3-1995
79238733; 23 42 7 2 34; 9 3; 29-7-1958
21154434; 32 31 33 8 28; 4 1; 12-6-1989
29136172; 33 28 4 12 15; 4 1; 22-2-1961
59295642; 14 19 2 49 9; 7 2; 3-2-2020
77264345; 6 9 48 37 43; 1 3; 9-10-1951
86193669; 4 32 11 1 21; 10 2; 16-12-1995
10100740; 19 39 44 10 27; 9 2; 17-4-2001
49171006; 29 17 1 24 11; 1 6; 28-1-1980
81197596; 32 9 19 39 13; 8 6; 4-5-1903
71453530; 3 47 7 23 40; 5 6; 29-10-2004
33289957; 48 22 16 9 26; 2 7; 11-4-1999
72401707; 26 15 12 33 49; 3 2; 22-3-1979
07249243; 18 4 15 36 37; 4 2; 14-6-1955
61161755; 35 5 25 15 34; 8 7; 28-5-1912
02925517; 22 40 2 15 37; 7 9; 10-3-1915
97757173; 32 2 40 15 20; 7 8; 26-12-2003
33070061; 9 29 18 21 46; 8 1; 19-9-1983
68642533; 28 5 20 13 22; 10 7; 6-12-2002
86017951; 17 41 22 23 25; 8 3; 12-3-1947
45443237; 17 38 29 33 20; 5 10; 22-3-2002
06377312; 18 2 22 34 25; 6 1; 25-8-1916
15447838; 11 22 48 15 46; 8 1; 6-2-1976
66417633; 35 43 20 12 31; 8 2; 9-3-2002
00059460; 19 35 27 37 14; 1 3; 7-6-1903
84035374; 33 44 6 22 21; 7 6; 10-4-1910
31455468; 18 28 38 15 44; 5 1; 6-7-1997
23111637; 37 21 48 45 3; 3 10; 31-12-1984
98244629; 38 8 44 19 35; 4 7; 9-4-1948
03466165; 29 49 6 26 36; 3 2; 4-5-1945
50043297; 43 18 17 22 46; 2 4; 16-2-1998
66338007; 41 12 34 7 28; 8 5; 10-11-1915
68017624; 18 22 29 21 31; 6 2; 18-2-1916
02996295; 49 35 40 28 31; 3 4; 30-5-1948
78752026; 15 7 40 34 30; 6 5; 2-9-1952
37603209; 15 44 39 42 18; 5 2; 17-1-1984
51382565; 2 21 30 1 44; 1 4; 28-3-2011
07550557; 13 22 9 20 31; 6 3; 17-4-1919
96380184; 26 32 18 12 16; 10 5; 8-12-1928
86152080; 11 35 7 2 43; 6 10; 10-10-1997
07018232; 13 7 21 47 11; 8 3; 21-7-1938
72102686; 6 16 27 2 4; 10 5; 10-10-1901
49653816; 16 36 14 30 12; 3 9; 25-12-1921
00170325; 33 35 36 4 30; 1 7; 26-4-1922
89091509; 29 34 35 45 22; 5 2; 6-6-1909
24513379; 9 28 8 32 7; 9 3; 4-6-2013
44151277; 24 2 28 32 34; 3 2; 6-5-1916
95681758; 32 19 28 16 26; 9 5; 23-4-1958
69781356; 5 11 33 24 31; 9 6; 5-2-1912
31963703; 47 5 31 1 19; 7 10; 12-4-1957
65511122; 9 40 39 38 11; 6 3; 26-4-1907
72149590; 29 46 34 23 21; 8 6; 8-3-1948
48205359; 38 28 29 8 1; 6 7; 24-5-1979
39475008; 32 41 3 29 11; 4 10; 11-4-1987
76842776; 12 47 41 13 30; 2 8; 26-6-1984
00667918; 27 5 28 19 25; 4 8; 29-5-1974
53729819; 47 48 35 16 33; 3 5; 20-2-2010
30728999; 49 34 39 46 37; 9 10; 15-8-1937
83913337; 45 49 32 37 19; 8 4; 28-2-2011
44971570; 5 8 42 49 13; 2 10; 1-8-2014
64551507; 22 29 9 20 17; 7 2; 26-1-1960
47646310; 13 43 5 1 35; 3 9; 18-8-1992
81069614; 19 36 34 14 28; 9 8; 27-12-1993
86736080; 3 47 12 24 7; 7 9; 1-10-1949
40846970; 4 16 37 45 31; 8 9; 19-2-1934
96720991; 22 26 29 15 36; 5 10; 12-3-1949
58518472; 26 4 1 48 3; 8 1; 6-6-2020
40679204; 21 4 48 47 35; 3 5; 31-5-1994
71228450; 15 41 22 33 24; 5 8; 6-11-1983
09696123; 1 39 38 40 2; 9 2; 5-4-1955
26894413; 42 8 31 11 34; 4 3; 9-12-1927
79751097; 27 37 19 43 49; 4 7; 2-8-1928
92748682; 49 21 16 20 6; 2 4; 22-1-2016
08901425; 34 21 24 19 9; 5 1; 17-7-1956
44593858; 28 2 31 48 22; 1 8; 29-12-1990
11237622; 22 43 26 10 30; 8 10; 4-2-1946
08743994; 23 15 47 43 17; 2 6; 7-1-1966
04320015; 11 19 1 29 18; 3 8; 23-11-2016
33565339; 8 10 38 39 13; 5 7; 28-5-1917
99807768; 30 49 39 8 44; 8 6; 18-9-1908
47962399; 9 49 15 19 40; 8 1; 25-11-1945
05157449; 36 8 38 28 9; 3 9; 12-9-1968
13184162; 48 47 5 34 44; 9 5; 28-5-1971
41933872; 34 14 30 6 49; 7 3; 25-4-1914
16930185; 4 23 25 21 20; 5 8; 14-4-2014
60481121; 8 12 35 30 45; 8 4; 24-5-2002
10068807; 47 34 28 2 19; 3 8; 8-8-1988
42984854; 30 40 35 2 18; 5 4; 29-6-1982
10926471; 10 44 25 34 7; 1 10; 3-12-1910
36458831; 4 46 29 47 40; 3 1; 18-4-1996
21947306; 49 25 12 28 22; 10 4; 27-2-1933
44688581; 15 42 9 13 36; 9 10; 4-8-1962
73158698; 19 7 23 46 24; 9 6; 21-3-1925
27292417; 39 7 31 24 25; 9 1; 21-1-1974
52231999; 47 9 44 27 14; 7 1; 19-9-1954
21416746; 13 10 19 22 6; 3 10; 19-7-1906
96660520; 17 5 22 11 16; 1 5; 9-5-1996
30642151; 5 9 6 19 36; 10 8; 6-11-2002
78915383; 2 21 37 31 41; 9 2; 15-9-2003
41948493; 12 45 28 38 19; 8 5; 16-8-1971
80782377; 12 18 34 46 33; 4 1; 27-8-2016
04206737; 15 33 6 46 44; 10 7; 2-8-1914
26107755; 26 27 39 1 37; 4 3; 30-3-1916
58319937; 24 47 33 19 2; 10 9; 21-7-1946
26493341; 24 5 9 34 43; 9 1; 14-1-1951
44939783; 24 43 21 47 33; 7 9; 5-9-1956
47782447; 13 21 28 24 36; 2 9; 2-11-1944
21875358; 34 18 13 47 36; 10 6; 9-2-1935
47630804; 18 40 15 8 26; 1 3; 10-3-1983
33188576; 37 32 48 26 13; 3 8; 25-12-1919
16102512; 32 14 33 27 3; 9 7; 4-10-1935
14773692; 37 20 10 22 36; 4 2; 31-8-1963
13111137; 22 29 37 11 35; 1 4; 9-7-1941
82422277; 37 4 2 1 18; 1 7; 1-8-1958
50521985; 20 2 21 36 47; 9 1; 24-12-1991
88037533; 2 23 14 34 18; 7 2; 13-10-1904
83911863; 4 14 5 6 28; 9 5; 26-6-1935
35530009; 28 33 16 38 12; 9 10; 4-7-2008
79422286; 27 1 49 20 47; 3 1; 15-8-2009
30738833; 3 5 6 44 17; 9 3; 9-1-1912
63103165; 16 31 44 36 49; 7 8; 27-2-1913
53657665; 8 46 6 42 24; 1 3; 20-4-2009
87694027; 8 24 14 40 2; 10 4; 25-3-1915
56766514; 16 34 45 36 46; 10 1; 16-12-1987
45904479; 24 20 46 31 13; 9 4; 16-6-1932
99882917; 38 48 40 4 12; 10 3; 19-9-1945
27799893; 23 44 13 6 34; 5 3; 30-9-1997
53054133; 44 21 17 14 35; 7 2; 14-11-1948
57921237; 13 3 19 11 24; 4 8; 5-4-1904
59193953; 1 42 15 19 7; 3 5; 25-2-2005
91183852; 3 11 43 27 7; 4 7; 9-2-1985
88235422; 41 22 5 31 44; 5 6; 28-7-1946
57510214; 31 44 5 11 9; 1 4; 20-11-1996
71523477; 45 17 36 6 33; 3 4; 1-4-1984
67570330; 26 43 3 18 30; 6 3; 18-7-1901
52956377; 6 23 39 12 42; 6 1; 21-6-1963
49040149; 42 46 11 20 37; 7 1; 22-12-1981
79817349; 5 42 48 10 11; 9 8; 6-3-1964
23877319; 21 13 48 2 14; 6 9; 5-12-1998
00034686; 4 12 47 41 25; 10 4; 22-8-1956
89665664; 33 3 19 15 8; 3 5; 18-5-1928
75513177; 15 16 41 2 5; 2 3; 8-4-1950
58060495; 31 35 27 14 46; 8 4; 14-11-1909
93187708; 18 47 30 17 43; 8 1; 5-11-1986
84862281; 19 17 23 42 39; 1 5; 11-12-1907
38779568; 17 47 21 23 38; 10 5; 20-12-1960
86975178; 9 21 49 33 40; 2 10; 8-6-1939
78953030; 33 30 15 24 40; 10 6; 25-4-1925
94706291; 44 15 47 9 8; 6 7; 23-6-1993
32403519; 17 41 33 4 19; 6 8; 18-6-2001
61231252; 46 17 26 22 13; 10 1; 10-5-1994
89382333; 45 9 30 47 5; 4 7; 25-4-1970
91867245; 10 17 39 3 36; 3 5; 20-3-1961
05242709; 42 45 14 2 13; 10 4; 9-2-1905
66606478; 33 44 1 27 4; 6 9; 19-11-1933
07517965; 36 12 28 37 26; 2 5; 16-4-1983
37010345; 46 25 21 3 7; 8 10; 11-2-1937
42068563; 19 3 27 20 31; 2 6; 3-6-1910
58253309; 26 12 29 45 19; 2 8; 16-7-1951
37466664; 13 22 25 33 23; 10 5; 1-9-1943
78490154; 15 20 31 2 36; 8 7; 6-12-1963
05809401; 14 20 3 29 6; 10 8; 14-10-1952
50456295; 47 4 46 38 10; 4 3; 9-10-1906
36312785; 24 43 25 19 5; 10 4; 29-10-1922
30892702; 26 7 19 24 40; 1 7; 19-5-1942
41450361; 27 10 16 25 38; 8 9; 17-5-1951
88767664; 30 23 6 27 5; 6 7; 20-6-1947
79019701; 13 22 6 41 5; 4 5; 28-1-1946
66539941; 11 3 29 47 9; 3 10; 5-10-2005
37458122; 8 9 36 44 22; 4 9; 15-8-1992
27462439; 11 20 2 15 9; 2 8; 14-7-1968
88454645; 23 6 16 42 32; 3 7; 15-10-1909
00152460; 2 3 22 1 45; 5 8; 16-4-2015
53243598; 28 29 27 44 10; 7 9; 28-12-1927
46945230; 16 33 14 24 41; 6 3; 13-12-1996
01312365; 15 9 46 12 34; 2 8; 7-8-1949
33977735; 37 9 32 24 49; 7 3; 19-11-1944
23703787; 28 46 23 41 40; 1 4; 1-10-1964
20586215; 27 44 47 26 7; 2 4; 4-11-1982
47460331; 38 12 5 21 4; 5 10; 16-2-1928
57134289; 3 34 7 32 31; 7 5; 25-8-1934
15827080; 20 23 28 21 44; 4 5; 16-3-1993
54602252; 20 46 22 23 26; 9 6; 18-3-1955
11453040; 25 36 27 22 26; 8 4; 6-12-2006
61588824; 21 2 17 10 31; 2 3; 30-8-1937
71003601; 3 19 35 34 27; 7 10; 19-11-1980
48524650; 10 47 36 24 21; 8 5; 25-3-1938
01655585; 29 2 27 26 32; 1 10; 30-9-1981
88427908; 42 26 20 29 6; 4 9; 26-5-1913
37001626; 4 15 43 44 13; 5 1; 20-7-1976
86745603; 28 22 32 34 16; 2 5; 22-2-2019
95818590; 47 30 32 44 15; 9 8; 25-11-1966
99432395; 36 47 19 8 40; 6 5; 25-7-1980
46574099; 36 27 25 45 34; 8 3; 6-8-1953
89462242; 27 42 10 13 4; 9 1; 19-6-2002
24186242; 11 46 45 29 31; 7 6; 10-9-1935
38719183; 37 23 42 3 43; 10 6; 14-7-1971
26062135; 2 5 7 4 26; 4 6; 3-9-1973
01143370; 9 35 20 33 45; 5 7; 21-11-1958
89544114; 30 22 3 5 9; 4 10; 25-8-1939
45599479; 34 29 6 21 39; 6 5; 16-5-1946
57096557; 33 42 15 46 20; 10 8; 8-1-2018
66362016; 5 24 31 9 39; 4 1; 11-2-2021
31274563; 18 14 27 47 1; 2 4; 13-4-2013
09108347; 18 2 25 28 14; 9 5; 3-4-1915
84036203; 48 26 33 28 8; 1 8; 17-11-1998
18836302; 38 40 4 20 47; 8 6; 25-1-2011
62933108; 14 17 20 8 26; 4 7; 24-5-1924
10126027; 8 29 30 37 3; 10 5; 29-3-1914
60886034; 7 39 20 45 38; 10 1; 30-7-1911
50846313; 39 43 2 46 3; 8 10; 25-7-2013
16424331; 15 3 13 43 33; 4 9; 11-6-1953
65982235; 3 41 45 21 48; 10 3; 18-7-1995
81180058; 47 27 28 8 4; 5 2; 17-3-1944
11830608; 18 42 28 20 7; 1 7; 28-7-1979
72593274; 11 45 42 2 28; 3 1; 31-3-1985
53291980; 11 20 5 4 40; 10 1; 20-4-1919
22591608; 26 21 7 24 40; 3 6; 18-5-1976
18720846; 43 35 39 25 18; 7 2; 28-2-1966
60715815; 29 31 34 13 19; 2 10; 9-3-2010
12015507; 5 27 11 24 21; 1 8; 12-4-1947
44867466; 40 29 26 41 35; 1 5; 2-12-1972
45579508; 4 27 39 12 33; 10 5; 2-7-1933
30652600; 6 8 39 31 26; 7 8; 11-10-1932
95683035; 36 7 8 43 25; 3 7; 15-5-1957
30603397; 34 35 20 32 26; 9 1; 17-1-1984
26474016; 8 47 21 15 43; 5 9; 10-8-2020
30034961; 8 1 9 25 17; 9 4; 13-10-1908
20588260; 11 46 13 43 1; 8 9; 3-3-1935
04536405; 23 48 19 29 42; 3 8; 9-9-1917
18151650; 22 1 31 3 43; 3 4; 3-9-1975
35888836; 14 39 45 2 18; 2 4; 18-12-1961
28191697; 34 24 19 23 5; 8 9; 17-11-1957
66065281; 24 25 36 20 4; 3 7; 21-11-1910
83717853; 45 8 18 34 6; 9 2; 28-10-1998
50127161; 25 19 43 7 42; 4 9; 25-2-1901
02899668; 41 37 20 35 10; 7 2; 29-12-2014
67737760; 15 44 31 2 8; 9 7; 4-8-1938
48366387; 4 41 25 33 49; 10 9; 23-10-2007
57835914; 16 48 35 22 32; 7 9; 9-2-1902
27690572; 11 31 33 40 8; 8 9; 26-5-2002
03628527; 41 43 28 2 38; 3 9; 19-3-1923
14098971; 5 26 21 31 35; 6 10; 28-9-1919
57467119; 41 36 1 19 40; 8 1; 26-12-2002
59488498; 45 4 39 14 6; 9 7; 22-11-1917
75571304; 32 24 37 22 35; 2 1; 21-5-1917
63332575; 20 17 31 39 13; 1 4; 3-11-1915
33633260; 35 9 7 14 17; 3 8; 20-10-1905
58251775; 22 2 14 8 17; 10 8; 2-10-1969
25578624; 12 1 47 13 29; 3 9; 1-5-1958
71099845; 15 33 43 14 25; 2 3; 6-1-1926
25847621; 37 28 8 35 38; 8 7; 16-11-1913
16332342; 21 30 7 41 44; 2 7; 11-4-1969
57524279; 47 7 39 38 3; 9 6; 16-12-1971
29357902; 14 27 48 1 36; 10 6; 22-7-1985
42127060; 25 41 44 11 7; 8 5; 29-3-2021
25435921; 6 19 41 38 17; 2 9; 17-11-1973
07357085; 45 20 21 22 31; 8 6; 22-5-2007
57571481; 7 45 44 12 26; 8 3; 7-2-1943
03229044; 32 44 15 10 49; 1 5; 8-6-1916
84017286; 10 23 6 30 33; 2 5; 9-11-1987
56234552; 5 49 19 32 36; 7 9; 11-12-1916
41421841; 10 39 11 38 24; 4 10; 26-4-2003
66746845; 23 36 44 30 35; 3 8; 7-12-1952
49984576; 36 7 42 16 1; 10 7; 16-6-1930
68381658; 35 14 6 22 25; 2 10; 22-11-1989
96600205; 37 24 44 6 12; 3 2; 25-3-1996
05456675; 1 39 14 16 40; 9 8; 11-9-1909
85892447; 3 45 6 40 8; 10 4; 16-4-1979
66933625; 33 30 2 24 12; 10 5; 30-10-1932
24260519; 34 46 43 33 26; 4 8; 29-3-1997
32945963; 21 18 22 16 31; 8 6; 14-12-1963
85511507; 44 11 15 4 39; 4 9; 3-5-1978
63920096; 49 34 16 9 45; 3 7; 9-9-2004
46014717; 31 11 35 44 16; 5 1; 24-3-1965
17188778; 43 19 17 6 16; 1 4; 7-10-1956
33271602; 28 35 49 12 5; 10 9; 22-6-2012
17680097; 20 4 41 2 14; 2 4; 17-2-1928
30174748; 16 49 2 31 7; 1 5; 27-9-1929
39535697; 11 1 28 36 9; 7 3; 6-8-1910
03315528; 36 43 7 28 30; 10 6; 6-12-1970
32640918; 3 45 16 10 2; 10 4; 5-8-1966
32024287; 8 38 45 24 23; 9 3; 28-1-1983
89877890; 48 38 2 31 29; 8 9; 26-11-2020
43786374; 32 5 47 42 49; 2 8; 27-7-2002
86225513; 6 40 25 12 1; 9 2; 3-9-1904
99190232; 43 33 47 29 30; 3 1; 21-9-1940
91186424; 23 40 29 30 6; 5 8; 4-10-1903
29973951; 23 3 17 47 32; 7 3; 13-12-1926
33224689; 7 27 1 36 48; 3 6; 13-8-1964
61824364; 44 48 25 20 29; 10 4; 24-8-1911
85118814; 42 8 38 28 40; 9 7; 10-2-1996
89584186; 37 21 7 18 43; 7 2; 27-10-1922
01923821; 45 14 16 29 36; 6 4; 24-12-2020
71026998; 19 26 25 22 27; 8 2; 30-6-1976
78156244; 15 22 8 12 49; 7 8; 30-8-2020
16024577; 39 47 24 13 23; 3 7; 26-12-1970
08204444; 27 26 37 8 3; 3 8; 16-9-1915
34668515; 36 39 15 4 35; 2 10; 4-6-1972
82833408; 35 46 41 21 28; 8 6; 5-10-1928
04454195; 28 39 9 7 13; 2 1; 18-3-1950
26713086; 10 22 39 18 36; 10 7; 14-3-1908
83616963; 3 10 22 8 15; 2 3; 27-1-1933
54915589; 7 26 6 27 9; 3 9; 8-12-1947
13447824; 39 43 48 49 10; 1 9; 8-11-1966
72337779; 34 42 12 3 39; 8 6; 15-3-2016
86870564; 4 7 46 30 36; 10 6; 14-8-2002
02400590; 2 43 4 19 14; 2 1; 23-9-1953
18870577; 39 31 45 17 15; 3 5; 24-12-1957
58548679; 21 24 32 35 42; 9 3; 6-3-1921
55137496; 16 11 9 8 5; 7 3; 13-5-1935
12440963; 8 21 13 7 18; 9 6; 15-12-2006
69209149; 25 14 48 44 7; 7 10; 25-8-1988
31445861; 36 6 3 15 43; 10 9; 31-5-1949
01475203; 21 16 38 45 49; 6 9; 22-12-1917
48481555; 7 28 4 45 6; 8 7; 4-12-1997
84479051; 17 37 30 23 12; 9 2; 18-11-2005
63792701; 14 28 18 42 7; 8 6; 14-4-2015
74381035; 37 45 17 49 38; 2 1; 31-3-1941
45018884; 4 30 11 43 1; 6 8; 29-7-1956
68855346; 49 8 4 40 28; 6 3; 14-9-1942
14696814; 38 16 10 1 22; 10 1; 25-2-2004
73370938; 17 48 2 11 30; 10 2; 7-7-1934
97018716; 46 47 7 44 43; 2 5; 8-1-1983
80296054; 13 47 30 21 42; 4 2; 26-11-2018
17063040; 2 13 10 49 48; 6 1; 9-9-1954
80252034; 39 13 41 5 27; 6 2; 29-8-2013
62781550; 17 46 36 7 35; 5 4; 7-2-1920
87821693; 47 38 27 41 18; 3 5; 9-1-1976
65054894; 2 40 22 10 1; 9 3; 8-12-1912
81443190; 15 25 20 2 4; 4 10; 26-7-1972
46446000; 16 31 18 33 20; 5 9; 8-3-1977
59935838; 47 35 10 33 20; 8 3; 20-8-1995
30227897; 20 18 3 37 49; 7 3; 25-10-1931
95377816; 24 28 9 48 46; 5 6; 13-9-1953
85357216; 25 43 16 48 14; 10 6; 31-8-1948
32471288; 39 9 34 13 7; 7 4; 13-11-1944
22589031; 47 33 8 22 44; 9 10; 28-9-1998
75838758; 29 21 48 22 46; 4 5; 26-7-1952
58815235; 10 22 30 36 8; 9 6; 19-6-1965
11728539; 12 42 45 4 43; 2 10; 29-11-1907
39261220; 37 31 23 8 25; 1 10; 6-4-1944
68854639; 15 34 49 8 22; 4 3; 5-9-1909
33016827; 44 9 29 32 7; 3 5; 14-10-1911
41299170; 15 10 37 7 9; 6 7; 7-1-1993
45004390; 14 11 46 13 41; 8 3; 22-6-1998
88382400; 37 14 35 20 46; 9 1; 10-5-1956
63430656; 35 34 29 18 49; 10 8; 18-7-2009
75472774; 20 36 46 31 27; 2 8; 10-6-1918
08913128; 46 37 1 34 18; 1 10; 25-2-1952
29603449; 1 49 33 4 2; 10 2; 31-5-2021
62021581; 30 2 14 34 28; 2 6; 21-9-1987
84789634; 5 39 11 3 19; 1 3; 13-5-1924
11146929; 21 15 5 41 13; 2 10; 6-3-2021
26568033; 22 2 49 14 8; 2 5; 22-12-1940
80763250; 14 4 24 10 17; 2 5; 23-11-1989
99807869; 38 34 26 12 2; 5 2; 19-11-1985
00659563; 39 32 37 29 27; 9 4; 7-12-1970
40048789; 29 39 32 30 8; 3 8; 24-4-2009
11569227; 38 32 5 20 31; 6 8; 20-9-1927
29078711; 43 20 13 44 5; 3 9; 19-2-1969
19729867; 36 35 42 15 27; 1 5; 15-6-1950
44145308; 26 31 7 33 34; 6 4; 28-3-1984
66226083; 40 23 5 7 17; 5 7; 15-9-2019
67781255; 2 15 36 20 27; 1 4; 13-6-1971
09721991; 19 47 9 10 22; 4 1; 25-6-2021
