39059722; 43 44 42 28 14; 3 2; 25-10-1932
74719141; 3 41 27 8 5; 1 4; 8-3-1917
29428804; 16 37 44 28 43; 7 3; 21-1-1958
96984195; 46 5 9 41 16; 3 5; 16-6-1995
46159908; 48 49 31 33 16; 4 9; 14-6-1995
88653983; 20 28 10 38 7; 2 8; 9-8-1987
29325993; 15 36 4 28 1; 9 8; 1-9-2011
37302720; 8 33 46 20 43; 2 6; 27-5-1912
53839046; 5 10 7 22 33; 7 8; 11-10-1984
87797083; 24 48 7 30 47; 3 4; 25-11-2000
86019916; 9 48 15 21 36; 10 7; 31-5-1944
98167961; 10 27 25 42 41; 10 8; 14-5-1913
86643772; 4 29 37 16 40; 10 6; 7-3-1995
08808793; 15 31 44 8 9; 1 9; 5-8-2013
19832566; 25 16 13 36 2; 4 10; 4-6-2010
83973289; 9 22 1 8 23; 9 6; 3-12-1916
55213492; 40 39 1 45 28; 8 4; 20-10-1958
26892415; 14 23 49 11 18; 10 9; 13-11-1920
44916818; 22 17 43 30 27; 7 9; 21-8-2021
55769945; 39 16 32 49 27; 2 8; 9-8-1954
35843436; 34 1 11 43 45; 4 3; 9-12-1910
97675499; 17 33 2 38 9; 9 8; 3-6-1976
42399332; 29 7 47 24 16; 2 5; 9-5-1901
20899079; 47 13 7 33 37; 3 4; 17-8-1912
43621799; 2 10 13 1 31; 8 3; 17-7-1984
35638135; 27 12 34 19 33; 6 5; 12-3-1971
14429679; 9 1 14 7 13; 3 7; 26-10-2005
38989788; 42 35 31 29 16; 2 9; 27-3-1923
68217088; 14 30 36 12 32; 10 9; 17-10-1999
68008689; 48 25 27 40 2; 1 5; 21-10-1986
33689593; 44 6 46 12 3; 10 6; 7-3-2019
77305228; 38 30 24 26 45; 3 8; 14-10-1925
16033743; 40 49 9 12 45; 1 9; 12-5-1923
67541507; 13 16 28 39 46; 1 3; 7-7-1924
58447690; 14 46 3 9 39; 1 10; 24-8-2000
87481659; 48 30 28 15 2; 7 5; 8-12-2012
04221918; 9 6 32 12 1; 3 1; 12-11-2007
66999554; 18 25 23 47 6; 4 5; 11-10-1961
71750393; 4 22 33 21 47; 3 4; 19-3-1924
40631822; 18 32 29 5 6; 5 8; 9-9-1944
05908558; 31 14 5 21 15; 1 7; 30-3-1966
02622415; 5 16 18 26 33; 7 10; 8-9-1953
67807717; 43 16 22 25 15; 10 5; 4-3-1977
42606557; 22 17 8 43 3; 3 8; 1-2-1902
20189441; 34 22 27 17 16; 8 6; 10-12-1964
91777265; 11 30 45 21 7; 5 2; 27-3-1924
37218963; 13 18 30 7 22; 10 1; 1-11-1921
14923322; 6 5 29 25 23; 10 3; 29-12-1904
64136518; 2 8 9 14 27; 6 8; 1-12-1983
42850518; 41 19 30 6 34; 8 3; 1-2-1958
73204542; 29 48 2 31 37; 10 2; 22-8-1981
14454326; 26 40 19 17 3; 3 9; 19-6-1976
07638250; 23 32 48 16 26; 4 6; 29-8-1923
91386087; 21 16 7 3 22; 4 6; 5-1-1906
42318827; 17 49 13 33 25; 4 10; 25-1-1968
70747618; 29 49 16 2 4; 8 1; 12-8-2010
81785992; 22 18 36 24 21; 3 2; 15-5-1965
36990606; 26 19 3 41 23; 10 2; 20-4-1965
01273506; 48 39 35 19 37; 10 6; 9-3-2012
