64325150; 13 16 48 39 37; 10 4; 1-1-1940
63254280; 6 42 24 10 27; 1 5; 16-6-1924
20408405; 27 47 28 21 43; 9 6; 26-12-1943
95058272; 16 22 21 18 1; 6 9; 15-5-2004
41614847; 46 2 12 28 8; 7 5; 15-2-1968
66360065; 21 9 25 3 7; 2 5; 17-6-1928
31017652; 40 20 46 16 28; 8 10; 12-2-1923
54932098; 42 33 5 24 45; 5 6; 14-2-1924
15403735; 23 24 38 48 1; 4 2; 13-12-1904
68628834; 43 15 12 33 49; 3 10; 11-1-1925
78644862; 37 17 18 38 46; 7 10; 6-11-1986
73366585; 27 37 17 12 44; 3 8; 15-6-1903
40603852; 38 32 43 4 47; 9 7; 3-9-1939
76003075; 45 24 41 16 31; 1 8; 12-7-1977
04163122; 45 30 46 24 12; 1 5; 11-1-1920
61386664; 9 11 13 4 37; 5 9; 22-12-1936
03529710; 18 34 13 35 1; 4 9; 9-10-1996
75283194; 25 26 20 9 10; 6 8; 15-6-1935
00298597; 29 22 33 8 13; 5 1; 9-11-2019
36056519; 43 8 46 36 45; 3 4; 16-2-1961
16933278; 22 20 13 12 28; 7 6; 5-5-2005
34697998; 42 37 44 40 16; 8 3; 26-5-1984
21341693; 13 19 1 31 26; 1 2; 9-8-1937
61114647; 9 18 2 37 40; 9 3; 4-9-1965
61063499; 28 6 2 41 35; 5 10; 9-5-2001
56346475; 18 30 25 49 3; 2 5; 21-3-1944
27377722; 2 27 37 46 24; 6 5; 17-9-1995
85091320; 16 38 11 42 47; 7 8; 12-8-1985
47642604; 36 28 23 37 38; 5 8; 12-6-1976
13932820; 1 44 23 15 29; 8 1; 8-10-2001
58212197; 34 37 8 15 12; 1 10; 13-4-2018
49624804; 44 30 27 17 39; 10 9; 14-5-1973
41469653; 22 12 28 15 20; 7 3; 20-11-1988
50200805; 21 20 6 12 45; 10 2; 26-3-1975
20122452; 36 30 38 34 19; 2 3; 7-8-1995
75376721; 37 31 43 20 14; 10 4; 9-6-1973
27083629; 10 33 27 13 24; 5 9; 18-12-1952
81845688; 34 18 42 49 24; 1 10; 2-11-1918
39332293; 30 46 35 17 49; 4 10; 5-10-2011
60436802; 47 29 27 9 33; 5 3; 4-2-1982
00445556; 25 37 43 41 10; 6 4; 15-6-1972
96010049; 24 1 27 49 31; 7 8; 26-5-1918
15675022; 43 49 25 40 16; 10 9; 27-1-2009
73818291; 39 40 46 19 42; 7 9; 30-11-1994
45492334; 27 17 49 7 5; 8 3; 19-6-1936
73167959; 14 12 40 45 47; 3 9; 6-12-2001
53893337; 7 17 10 11 25; 2 5; 17-7-1919
53232381; 10 19 43 21 40; 7 9; 14-7-1991
97355693; 23 35 48 47 32; 9 3; 21-7-1975
67808789; 26 32 10 38 41; 6 10; 16-3-1964
85455414; 21 12 48 1 4; 10 5; 2-9-2016
82542379; 6 5 45 23 36; 9 1; 30-11-1914
04809702; 1 47 19 9 32; 4 9; 12-12-1921
64906055; 45 35 24 19 22; 1 2; 22-7-1940
58468041; 12 26 14 38 41; 9 6; 27-8-2019
59094979; 9 43 12 8 23; 8 1; 5-1-1987
62542635; 19 49 23 27 14; 7 9; 24-1-1993
64680020; 30 11 12 2 44; 9 8; 25-8-1984
94894480; 45 3 18 17 33; 6 3; 15-3-1950
45496902; 11 42 38 39 46; 8 7; 20-7-2016
11295555; 22 33 23 44 12; 9 10; 24-2-1996
82445754; 2 36 18 48 25; 7 8; 21-3-1902
26865652; 9 28 7 43 37; 7 9; 4-8-1902
58667618; 21 44 49 18 42; 5 7; 21-6-1946
26369176; 44 24 22 15 40; 7 6; 25-9-1927
64198590; 6 21 40 29 3; 6 1; 4-1-1988
93772020; 3 10 46 43 15; 3 4; 28-4-2019
18103967; 36 45 30 41 7; 9 2; 27-11-1999
15161356; 7 39 36 24 22; 7 9; 18-7-1957
75196810; 46 35 5 15 27; 4 9; 23-6-1927
83823467; 21 25 44 39 18; 10 5; 18-8-1931
52486933; 19 13 21 23 34; 7 6; 2-12-1909
18777640; 43 25 1 26 48; 1 9; 17-9-1976
69698440; 18 21 3 37 11; 10 4; 6-6-1938
85786977; 33 42 47 45 39; 6 8; 20-10-1931
21569241; 38 20 31 24 19; 4 6; 19-1-1951
41863002; 43 35 22 12 28; 4 1; 18-2-2017
78022082; 32 41 19 15 27; 1 3; 13-8-1909
23137617; 37 25 44 47 48; 7 9; 4-5-1946
54344741; 47 15 29 36 3; 3 7; 23-12-1956
42456591; 18 36 43 39 7; 1 5; 8-2-1971
11882467; 43 23 40 26 31; 8 6; 30-7-1972
31918170; 2 14 3 11 1; 9 1; 10-7-1965
82554126; 11 38 29 25 19; 4 8; 28-9-1944
75486867; 26 39 17 48 8; 6 1; 16-5-1983
65336789; 39 36 1 49 24; 9 6; 2-4-2007
55393746; 39 28 6 16 36; 9 3; 22-10-1961
